Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,jakarta barat,jakarta pusat,jakarta selatan,jakarta timur,jakarta utara
Horison Suites & Residences Rasuna Jakarta,1118,802742,jakarta selatan,4,8,-6.2193559,106.8367141,0.005894411,438521.5556,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
Mercure Jakarta Sabang,1026,804651,jakarta pusat,4,8.6,-6.1828702,106.8249358,0.003314123,418352.4,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0
Citadines Rasuna Jakarta,1028,807262,jakarta selatan,4,8.7,-6.2195162,106.8321298,0.003863525,537761.2222,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Citadines Rasuna Jakarta,1029,807262,jakarta selatan,4,8.7,-6.2195162,106.8321298,0.003863525,547244.1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Citadines Rasuna Jakarta,1117,807262,jakarta selatan,4,8.7,-6.2195162,106.8321298,0.003863525,490411,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Citadines Rasuna Jakarta,1119,807262,jakarta selatan,4,8.7,-6.2195162,106.8321298,0.003863525,674108.2,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Hotel Des Indes Menteng,1120,807410,jakarta pusat,3.5,8.6,-6.1971767,106.828348,0.005730724,765001.125,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Hotel Monopoli,1029,807500,jakarta selatan,3,8.4,-6.2561237,106.8098642,0.003514186,358647.4444,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
Hotel Monopoli,1030,807500,jakarta selatan,3,8.4,-6.2561237,106.8098642,0.003514186,344900.4,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
Hotel Grand Picasso,1120,808000,jakarta pusat,3,8.4,-6.1935278,106.818594,0.003246169,789586.875,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0
THE 1O1 Jakarta Sedayu Darmawangsa,1116,808000,jakarta selatan,4,8.6,-6.2539526,106.8017668,0.005634519,664220.125,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0
Merlynn Park Hotel,1030,808200,jakarta pusat,5,8.6,-6.1657923,106.815384,0.005157648,462167.3,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Merlynn Park Hotel,1120,808200,jakarta pusat,5,8.6,-6.1657923,106.815384,0.005157648,464899.6,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
PSW Antasari Hotel,1020,810000,jakarta selatan,4,8.6,-6.2848966,106.8069333,0.010748264,354789.3,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
PSW Antasari Hotel,1021,810000,jakarta selatan,4,8.6,-6.2848966,106.8069333,0.010748264,358163.5,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
PSW Antasari Hotel,1023,810000,jakarta selatan,4,8.6,-6.2848966,106.8069333,0.010748264,313394.7,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
PSW Antasari Hotel,1024,810000,jakarta selatan,4,8.6,-6.2848966,106.8069333,0.010748264,370211.1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
PSW Antasari Hotel,1025,810000,jakarta selatan,4,8.6,-6.2848966,106.8069333,0.010748264,374777.8889,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
PSW Antasari Hotel,1026,810000,jakarta selatan,4,8.6,-6.2848966,106.8069333,0.010748264,369355.7778,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
PSW Antasari Hotel,1027,810000,jakarta selatan,4,8.6,-6.2848966,106.8069333,0.010748264,365415,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
PSW Antasari Hotel,1028,810000,jakarta selatan,4,8.6,-6.2848966,106.8069333,0.010748264,377499.7778,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
PSW Antasari Hotel,1029,810000,jakarta selatan,4,8.6,-6.2848966,106.8069333,0.010748264,269942,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
PSW Antasari Hotel,1031,810000,jakarta selatan,4,8.6,-6.2848966,106.8069333,0.010748264,313348.1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
PSW Antasari Hotel,1101,810000,jakarta selatan,4,8.6,-6.2848966,106.8069333,0.010748264,297874.625,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
Hotel Ciputra Jakarta managed by Swiss-Belhotel International,1115,810000,jakarta barat,4,8.5,-6.1678833,106.7867518,0.005024741,523303,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Kosenda Hotel,1113,810000,jakarta pusat,4,8.8,-6.1871695,106.8217155,0.002049675,226383.125,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Sutasoma Hotel,1113,810000,jakarta selatan,4,8.9,-6.2547573,106.7983222,0.005196586,571091.5,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
Sutasoma Hotel,1114,810000,jakarta selatan,4,8.9,-6.2547573,106.7983222,0.005196586,576548,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
Sutasoma Hotel,1121,810000,jakarta selatan,4,8.9,-6.2547573,106.7983222,0.005196586,589136.2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
White Tree Residence,1118,810000,jakarta selatan,3,8.7,-6.2723879,106.8029397,0.008471731,408872.9,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
White Tree Residence,1121,810000,jakarta selatan,3,8.7,-6.2723879,106.8029397,0.008471731,362426.3,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0
PSW Antasari Hotel,1114,810000,jakarta selatan,4,8.6,-6.2848966,106.8069333,0.010748264,358447.4444,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
PSW Antasari Hotel,1115,810000,jakarta selatan,4,8.6,-6.2848966,106.8069333,0.010748264,342850.5556,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
PSW Antasari Hotel,1116,810000,jakarta selatan,4,8.6,-6.2848966,106.8069333,0.010748264,373716.2,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
PSW Antasari Hotel,1117,810000,jakarta selatan,4,8.6,-6.2848966,106.8069333,0.010748264,337366,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
PSW Antasari Hotel,1118,810000,jakarta selatan,4,8.6,-6.2848966,106.8069333,0.010748264,310458.9,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
PSW Antasari Hotel,1121,810000,jakarta selatan,4,8.6,-6.2848966,106.8069333,0.010748264,318484.8889,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
Aston Kemayoran City Hotel,1020,810216,jakarta pusat,3,8.5,-6.1542544,106.8456972,0.007445181,493721.2222,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0
Aston Kemayoran City Hotel,1021,810216,jakarta pusat,3,8.5,-6.1542544,106.8456972,0.007445181,498723.3333,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0
Aston Kemayoran City Hotel,1022,810216,jakarta pusat,3,8.5,-6.1542544,106.8456972,0.007445181,489744.2,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0
Aston Kartika Grogol Hotel and Conference,1029,810458,jakarta barat,4,8.6,-6.1673194,106.7919621,0.003938241,538857.4444,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Aston Kartika Grogol Hotel and Conference,1030,810458,jakarta barat,4,8.6,-6.1673194,106.7919621,0.003938241,528413,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Aston Kartika Grogol Hotel and Conference,1120,810579,jakarta barat,4,8.6,-6.1673194,106.7919621,0.003938241,502577.2,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Horison Suites & Residences Rasuna Jakarta,1119,812532,jakarta selatan,4,8,-6.2193559,106.8367141,0.005894411,484711.7,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
Horison Suites & Residences Rasuna Jakarta,1121,812532,jakarta selatan,4,8,-6.2193559,106.8367141,0.005894411,453904.1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0
Jambuluwuk Thamrin Hotel,1030,813332,jakarta pusat,0,8.4,-6.1912904,106.8244536,0.003847626,567771.1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0
Hotel GranDhika Iskandarsyah,1114,813560,jakarta selatan,4,8.6,-6.2444585,106.8041119,0.002688351,480570.625,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
Barito Mansion,1113,813750,jakarta selatan,4,9,-6.2417405,106.7931011,0.005707924,445076.1111,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0
Manhattan Hotel,1030,815100,jakarta selatan,5,8.2,-6.2253089,106.8311881,0.004118135,702282.4,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
Citadines Rasuna Jakarta,1020,815760,jakarta selatan,4,8.7,-6.2195162,106.8321298,0.003863525,396964.25,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Citadines Rasuna Jakarta,1021,815760,jakarta selatan,4,8.7,-6.2195162,106.8321298,0.003863525,345960.5556,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Citadines Rasuna Jakarta,1024,815760,jakarta selatan,4,8.7,-6.2195162,106.8321298,0.003863525,454749.5,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Citadines Rasuna Jakarta,1031,815760,jakarta selatan,4,8.7,-6.2195162,106.8321298,0.003863525,481326.4,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Citadines Rasuna Jakarta,1101,815760,jakarta selatan,4,8.7,-6.2195162,106.8321298,0.003863525,439768.7,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Citadines Rasuna Jakarta,1114,815760,jakarta selatan,4,8.7,-6.2195162,106.8321298,0.003863525,577977.2,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Citadines Rasuna Jakarta,1115,815760,jakarta selatan,4,8.7,-6.2195162,106.8321298,0.003863525,406053.6,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Citadines Rasuna Jakarta,1116,815760,jakarta selatan,4,8.7,-6.2195162,106.8321298,0.003863525,472128.2222,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Citadines Rasuna Jakarta,1118,815760,jakarta selatan,4,8.7,-6.2195162,106.8321298,0.003863525,544048.3333,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Mercure Jakarta Cikini,1020,816500,jakarta pusat,4,8.7,-6.1942084,106.8392935,0.002750654,472049.6,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0
Mercure Jakarta Cikini,1022,816500,jakarta pusat,4,8.7,-6.1942084,106.8392935,0.002750654,453009.4,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0
Mercure Jakarta Cikini,1023,816500,jakarta pusat,4,8.7,-6.1942084,106.8392935,0.002750654,486339.4,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0
Mercure Jakarta Cikini,1030,816500,jakarta pusat,4,8.7,-6.1942084,106.8392935,0.002750654,467699.4444,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0
Mercure Jakarta Cikini,1031,816500,jakarta pusat,4,8.7,-6.1942084,106.8392935,0.002750654,457369.4,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0
Mercure Jakarta Cikini,1116,816500,jakarta pusat,4,8.7,-6.1942084,106.8392935,0.002750654,478384.4,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0
All Sedayu Hotel Kelapa Gading,1020,820000,jakarta utara,4,8.6,-6.1502222,106.8924136,0.010024811,404148.5,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1
All Sedayu Hotel Kelapa Gading,1119,820000,jakarta utara,4,8.6,-6.1502222,106.8924136,0.010024811,355277.5,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1
Hotel Santika Taman Mini Indonesia Indah,1118,824500,jakarta timur,3,8.2,-6.3028675,106.8863427,0.04027518,495328.75,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0
Luminor Hotel Kota,1024,825000,jakarta barat,4,8.3,-6.148531,106.823191,0.001617269,551089.1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Luminor Hotel Kota,1029,825000,jakarta barat,4,8.3,-6.148531,106.823191,0.001617269,526861.5,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
The Bellezza Hotel Suites,1023,825000,jakarta selatan,4,8.3,-6.2222136,106.7827459,0.01410087,735929.4444,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
JS Luwansa Hotel And Convention Center,1031,825000,jakarta selatan,4,8.6,-6.2230836,106.8331635,0.004039262,448194.8,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
Luminor Hotel Kota,1113,825000,jakarta barat,4,8.3,-6.148531,106.823191,0.001617269,541941,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Aston Pluit Hotel and Residence,1023,826320,jakarta utara,4,8.3,-6.1244611,106.7953767,0.01011418,416811.4444,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
KoolKost Syariah near Stasiun Poris Tangerang,1023,826770,jakarta barat,2.5,7.3,-6.1637949,106.6819351,0.039436673,521175.8889,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
KoolKost Syariah near Stasiun Poris Tangerang,1030,826770,jakarta barat,2.5,7.3,-6.1637949,106.6819351,0.039436673,504720.1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
Hariston Hotel & Suites,1030,828750,jakarta utara,4,8.5,-6.1371624,106.7877421,0.013566193,422148.8,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
Swiss-Belhotel Airport Jakarta,1022,830000,jakarta selatan,4,8.5,-6.1139634,106.68624,0.003317993,432763.8,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0
Horison Suites & Residences Rasuna Jakarta,1115,832111,jakarta selatan,4,8,-6.2193559,106.8367141,0.005894411,372397.1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
Swiss-Belresidences Kalibata,1118,835667,jakarta selatan,4,8.6,-6.2555605,106.8560473,0.015292957,519796.4444,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
Avenzel Hotel and Convention Cibubur,1119,836000,jakarta timur,4,8.3,-6.374839,106.9179727,0.100050609,427773.4444,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0
Mercure Jakarta Cikini,1029,836500,jakarta pusat,4,8.7,-6.1942084,106.8392935,0.002750654,492775.5,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0
Mercure Jakarta Pantai Indah Kapuk,1024,838000,jakarta utara,4,8.5,-6.1099541,106.7404634,0.033747902,461931.2,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1
Mercure Jakarta Pantai Indah Kapuk,1121,838000,jakarta utara,4,8.5,-6.1099541,106.7404634,0.033747902,413330.75,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1
Harris Vertu Hotel Harmoni,1024,838400,jakarta pusat,5,8.7,-6.1642571,106.82062,0.003088692,491756.9,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Harris Vertu Hotel Harmoni,1025,838400,jakarta pusat,5,8.7,-6.1642571,106.82062,0.003088692,504656,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Harris Vertu Hotel Harmoni,1026,838400,jakarta pusat,5,8.7,-6.1642571,106.82062,0.003088692,503544.2,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Harris Vertu Hotel Harmoni,1031,838400,jakarta pusat,5,8.7,-6.1642571,106.82062,0.003088692,505867.4,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
grandkemang Hotel,1030,840888,jakarta selatan,4,8.4,-6.2554882,106.8107911,0.003114458,368272,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
Mercure Jakarta Sabang,1020,840951,jakarta pusat,4,8.6,-6.1828702,106.8249358,0.003314123,440916.6,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0
Harris Vertu Hotel Harmoni,1030,846400,jakarta pusat,5,8.7,-6.1642571,106.82062,0.003088692,499673.2,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Four Points by Sheraton Jakarta Thamrin,1101,847000,jakarta pusat,4,8.6,-6.1883997,106.8225688,0.002474374,724163.6,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0
Hilton Garden Inn Jakarta Taman Palem,1113,847000,jakarta barat,4,8.5,-6.1387765,106.7288865,0.02587428,596252.5,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Hilton Garden Inn Jakarta Taman Palem,1120,847000,jakarta barat,4,8.5,-6.1387765,106.7288865,0.02587428,510174.1667,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
grandkemang Hotel,1121,847512,jakarta selatan,4,8.4,-6.2554882,106.8107911,0.003114458,409931.2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
Harris Suites FX Sudirman,1022,848160,jakarta selatan,4,8.5,-6.2248705,106.8040566,0.006748136,1440468.667,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Harris Suites FX Sudirman,1023,848160,jakarta selatan,4,8.5,-6.2248705,106.8040566,0.006748136,1645499.111,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Harris Suites FX Sudirman,1101,848160,jakarta selatan,4,8.5,-6.2248705,106.8040566,0.006748136,1456251.8,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Harris Suites FX Sudirman,1121,848160,jakarta selatan,4,8.5,-6.2248705,106.8040566,0.006846818,1515540.3,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Horison Suites & Residences Rasuna Jakarta,1029,849111,jakarta selatan,4,8,-6.2193559,106.8367141,0.005894411,427918.1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
Hotel Santika Premiere Hayam Wuruk Jakarta,1027,849167,jakarta barat,4,8.7,-6.1494501,106.8173688,0.002384468,482792.4444,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Citadines Rasuna Jakarta,1022,849750,jakarta selatan,4,8.7,-6.2195162,106.8321298,0.003863525,549289.6,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Citadines Rasuna Jakarta,1023,849750,jakarta selatan,4,8.7,-6.2195162,106.8321298,0.003863525,555488,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Citadines Rasuna Jakarta,1030,849750,jakarta selatan,4,8.7,-6.2195162,106.8321298,0.003863525,624341.375,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Citadines Rasuna Jakarta,1121,849750,jakarta selatan,4,8.7,-6.2195162,106.8321298,0.003863525,547624.1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
Aryaduta Menteng,1028,850000,jakarta pusat,5,8.5,-6.181642,106.835273,0.005686504,516690.6,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Morrissey Hotel Residences,1028,850000,jakarta pusat,4,8.9,-6.1869895,106.8293634,0.001708685,446470.3,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Morrissey Hotel Residences,1030,850000,jakarta pusat,4,8.9,-6.1869895,106.8293634,0.001708685,432587.1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Morrissey Hotel Residences,1101,850000,jakarta pusat,4,8.9,-6.1869895,106.8293634,0.001708685,435086.7,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Balairung Hotel Jakarta,1026,850000,jakarta timur,3,8.6,-6.2000336,106.8549113,0.00686429,544904.8,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0
Balairung Hotel Jakarta,1027,850000,jakarta timur,3,8.6,-6.2000336,106.8549113,0.00686429,547180.1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0
Kosenda Hotel,1121,850000,jakarta pusat,4,8.7,-6.1871695,106.8217155,0.002049675,391976.1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Morrissey Hotel Residences,1112,850000,jakarta pusat,4,8.9,-6.1869895,106.8293634,0.001708685,403156.4,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Morrissey Hotel Residences,1114,850000,jakarta pusat,4,8.9,-6.1869895,106.8293634,0.001708685,400184,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Morrissey Hotel Residences,1115,850000,jakarta pusat,4,8.9,-6.1869895,106.8293634,0.001708685,434850.7,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Lumire Hotel & Convention Center,1118,850000,jakarta pusat,4,8.5,-6.1759748,106.8404083,0.005620885,538272.8571,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
S7 Suites Gandaria,1117,850000,jakarta selatan,4,8.7,-6.247747,106.790233,0.006873092,529288.7,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
S7 Suites Gandaria,1118,850000,jakarta selatan,4,8.7,-6.247747,106.790233,0.006873092,572632.8,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
S7 Suites Gandaria,1120,850000,jakarta selatan,4,8.7,-6.247747,106.790233,0.006873092,597964.2222,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0
The Bellezza Hotel Suites,1120,850000,jakarta selatan,4,8.3,-6.2222136,106.7827459,0.01410087,791802.7,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
Aston Priority Simatupang Hotel & Conference Center,1028,851598,jakarta selatan,4,8.6,-6.3013281,106.8348458,0.01769419,469576,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
ibis Styles Jakarta Airport,1022,852082,jakarta selatan,3.5,8.4,-6.116073,106.6823423,0.004252839,508437.6,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0
ibis Styles Jakarta Airport,1023,852082,jakarta selatan,3.5,8.4,-6.116073,106.6823423,0.004252839,522412.8889,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0
Merlynn Park Hotel,1114,853200,jakarta pusat,5,8.6,-6.1657923,106.815384,0.005157648,497395,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Merlynn Park Hotel,1115,853200,jakarta pusat,5,8.6,-6.1657923,106.815384,0.005157648,492635,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
KoolKost Syariah near Stasiun Poris Tangerang,1101,854000,jakarta barat,2.5,7.3,-6.1637949,106.6819351,0.039436673,558625.125,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
Sutasoma Hotel,1022,855000,jakarta selatan,4,8.9,-6.2547573,106.7983222,0.005196586,638270.4444,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
Sutasoma Hotel,1023,855000,jakarta selatan,4,8.9,-6.2547573,106.7983222,0.005196586,602811.5,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
Sutasoma Hotel,1024,855000,jakarta selatan,4,8.9,-6.2547573,106.7983222,0.005196586,619862.2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
Sutasoma Hotel,1029,855000,jakarta selatan,4,8.9,-6.2547573,106.7983222,0.005196586,612674.9,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
The Grove Suites by GRAND ASTON,1020,855000,jakarta selatan,5,8.7,-6.2182135,106.834284,0.00497187,387217.1111,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0
The Grove Suites by GRAND ASTON,1025,855000,jakarta selatan,5,8.7,-6.2182135,106.834284,0.00497187,442803.8,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0
The Grove Suites by GRAND ASTON,1101,855000,jakarta selatan,5,8.7,-6.2182135,106.834284,0.00497187,423540.7,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0
Kristal Hotel Jakarta,1118,855000,jakarta selatan,4,8.6,-6.2833537,106.7910095,0.013665567,399288,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
Kristal Hotel Jakarta,1120,855000,jakarta selatan,4,8.6,-6.2833537,106.7910095,0.013665567,300981.7778,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
Avenzel Hotel and Convention Cibubur,1118,855000,jakarta timur,4,8.3,-6.374839,106.9179727,0.100050609,429556.1111,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0
The Grove Suites by GRAND ASTON,1115,855000,jakarta selatan,5,8.7,-6.2182135,106.834284,0.00497187,402503.4,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0
The Grove Suites by GRAND ASTON,1116,855000,jakarta selatan,5,8.7,-6.2182135,106.834284,0.00497187,449737.1111,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0
Mercure Convention Center Ancol,1020,856680,jakarta utara,4,8.4,-6.1221646,106.8365734,0.013996799,505010,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1
Mercure Convention Center Ancol,1021,856680,jakarta utara,4,8.4,-6.1221646,106.8365734,0.013996799,468607.3,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1
Mercure Convention Center Ancol,1022,856680,jakarta utara,4,8.4,-6.1221646,106.8365734,0.013996799,511278.1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1
Mercure Convention Center Ancol,1025,856680,jakarta utara,4,8.4,-6.1221646,106.8365734,0.013996799,521004.2,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1
Mercure Convention Center Ancol,1026,856680,jakarta utara,4,8.4,-6.1221646,106.8365734,0.013996799,509297.5,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1
Mercure Convention Center Ancol,1101,856680,jakarta utara,4,8.4,-6.1221646,106.8365734,0.013996799,485426.5556,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1
Mercure Convention Center Ancol,1116,856680,jakarta utara,4,8.4,-6.1221646,106.8365734,0.013996799,490691,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1
Nostoi,1023,858000,jakarta selatan,3,8.4,-6.2153012,106.8257108,0.005027658,601519.4,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0
Nostoi,1029,858000,jakarta selatan,3,8.4,-6.2153012,106.8257108,0.005027658,644726.5556,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
Nostoi,1112,858000,jakarta selatan,3,8.4,-6.2153012,106.8257108,0.005027658,838308.125,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
Aston Kartika Grogol Hotel and Conference,1113,858132,jakarta barat,4,8.6,-6.1673194,106.7919621,0.003938241,633266,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Novotel Jakarta Gajah Mada,1029,859100,jakarta barat,4,8.4,-6.1472253,106.8154006,0.003376639,487316.7778,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0
